param PESOMAX := 1250000;
param : ELEMENTOS : VALOR PESO :=
862 930 830
863 632 532
864 423 323
865 300 200
866 857 757
867 156 56
868 492 392
869 700 600
870 1085 985
871 932 832
872 110 10
873 464 364
874 156 56
875 165 65
876 769 669
877 573 473
878 780 680
879 1069 969
880 533 433
881 593 493
882 856 756
883 839 739
884 201 101
885 469 369
886 336 236
887 652 552
888 588 488
889 1069 969
890 174 74
891 358 258
892 424 324
893 635 535
894 543 443
895 943 843
896 445 345
897 751 651
898 916 816
899 875 775
900 545 445
901 555 455
902 657 557
903 1097 997
904 367 267
905 742 642
906 562 462
907 221 121
908 757 657
909 667 567
910 681 581
911 598 498
912 330 230
913 1037 937
914 1031 931
915 316 216
916 223 123
917 554 454
918 664 564
919 214 114
920 862 762
921 258 158
922 245 145
923 262 162
924 496 396
925 370 270
926 566 466
927 390 290
928 171 71
929 407 307
930 652 552
931 766 666
932 891 791
933 367 267
934 1061 961
935 461 361
936 908 808
937 152 52
938 290 190
939 392 292
940 389 289
941 475 375
942 422 322
943 976 876
944 217 117
945 560 460
946 443 343
947 934 834
948 218 118
949 1063 963
950 642 542
951 107 7
952 255 155
953 947 847
954 175 75
955 724 624
956 848 748
957 698 598
958 761 661
959 811 711
960 743 643
961 866 766
962 142 42
963 387 287
964 369 269
965 661 561
966 521 421
967 179 79
968 741 641
969 229 129
970 698 598
971 778 678
972 642 542
973 624 524
974 171 71
975 426 326
976 334 234
977 499 399
978 225 125
979 893 793
980 898 798
981 880 780
982 766 666
983 961 861
984 1080 980
985 202 102
986 362 262
987 779 679
988 571 471
989 338 238
990 853 753
991 267 167
992 405 305
993 987 887
994 247 147
995 173 73
996 211 111
997 528 428
998 310 210
999 980 880
1000 430 330
1001 395 295
1002 415 315
1003 101 1
1004 325 225
1005 743 643
1006 766 666
1007 460 360
1008 934 834
1009 405 305
1010 136 36
1011 731 631
1012 641 541
1013 473 373
1014 579 479
1015 162 62
1016 942 842
1017 789 689
1018 365 265
1019 214 114
1020 531 431
1021 178 78
1022 543 443
1023 1071 971
1024 316 216
1025 815 715
1026 745 645
1027 421 321
1028 947 847
1029 1010 910
1030 542 442
1031 184 84
1032 150 50
1033 871 771
1034 303 203
1035 825 725
1036 149 49
1037 349 249
1038 337 237
1039 455 355
1040 841 741
1041 437 337
1042 829 729
1043 1006 906
1044 631 531
1045 785 685
1046 881 781
1047 811 711
1048 1072 972
1049 166 66
1050 891 791
1051 545 445
1052 805 705
1053 868 768
1054 1041 941
1055 388 288
1056 261 161
1057 608 508
1058 168 68
1059 584 484
1060 215 115
1061 489 389
1062 1099 999
1063 756 656
1064 417 317
1065 481 381
1066 309 209
1067 671 571
1068 623 523
1069 144 44
1070 801 701
1071 806 706
1072 462 362
1073 138 38
1074 441 341
1075 345 245
1076 551 451
1077 842 742
1078 129 29
1079 1078 978
1080 956 856
1081 1068 968
1082 378 278
1083 865 765
1084 684 584
1085 766 666
1086 936 836
1087 264 164
1088 380 280
1089 1080 980
1090 907 807
1091 996 896
1092 1022 922
1093 883 783
1094 793 693
1095 182 82
1096 657 557
1097 152 52
1098 840 740
1099 1034 934
1100 344 244
1101 567 467
1102 763 663
1103 421 321
1104 796 696
1105 1009 909
1106 300 200
1107 890 790
1108 126 26
1109 357 257
1110 413 313
1111 1062 962
1112 509 409
1113 187 87
1114 245 145
1115 224 124
1116 444 344
1117 778 678
1118 196 96
1119 1018 918
1120 333 233
1121 336 236
1122 350 250
1123 181 81
1124 421 321
1125 903 803
1126 860 760
1127 300 200
1128 611 511
1129 633 533
1130 998 898
1131 1039 939
1132 304 204
1133 881 781
1134 854 754
1135 757 657
1136 400 300
1137 467 367
1138 372 272
1139 201 101
1140 453 353
1141 791 691
1142 553 453
1143 597 497
1144 167 67
1145 291 191
1146 1065 965
1147 496 396
1148 251 151
1149 1008 908
1150 818 718
1151 274 174
1152 568 468
1153 913 813
1154 967 867
1155 499 399
1156 190 90
1157 649 549
1158 409 309
1159 158 58
1160 181 81
1161 750 650
1162 361 261
1163 508 408
1164 139 39
1165 582 482
1166 805 705
1167 752 652
1168 456 356
1169 917 817
1170 854 754
1171 857 757
1172 105 5
1173 585 485
1174 560 460
1175 1044 944
1176 224 124
1177 835 735
1178 220 120
1179 185 85
1180 1060 960
1181 1055 955
1182 1021 921
1183 681 581
1184 727 627
1185 286 186
1186 600 500
1187 645 545
1188 296 196
1189 829 729
1190 277 177
1191 1049 949
1192 799 699
1193 809 709
1194 796 696
1195 1017 917
1196 641 541
1197 199 99
1198 269 169
1199 939 839
1200 409 309
1201 1039 939
1202 367 267
1203 135 35
1204 1059 959
1205 130 30
1206 1077 977
1207 381 281
1208 688 588
1209 465 365
1210 818 718
1211 417 317
1212 344 244
1213 1000 900
1214 218 118
1215 945 845
1216 675 575
1217 684 584
1218 634 534
1219 329 229
1220 255 155
1221 292 192
1222 266 166
1223 461 361
1224 638 538
1225 879 779
1226 963 863
1227 412 312
1228 605 505
1229 548 448
1230 224 124
1231 112 12
1232 618 518
1233 315 215
1234 1056 956
1235 315 215
1236 927 827
1237 662 562
1238 245 145
1239 390 290
1240 293 193
1241 384 284
1242 1046 946
1243 634 534
1244 1089 989
1245 241 141
1246 243 143
1247 1046 946
1248 168 68
1249 641 541
1250 907 807
1251 1008 908
1252 1079 979
1253 879 779
1254 565 465
1255 1028 928
1256 121 21
1257 619 519
1258 1005 905
1259 115 15
1260 739 639
1261 261 161
1262 364 264
1263 807 707
1264 768 668
1265 829 729
1266 201 101
1267 521 421
1268 484 384
1269 355 255
1270 404 304
1271 424 324
1272 657 557
1273 726 626
1274 886 786
1275 810 710
1276 362 262
1277 1071 971
1278 435 335
1279 419 319
1280 1012 912
1281 174 74
1282 1090 990
1283 248 148
1284 578 478
1285 278 178
1286 441 341
1287 955 855
1288 758 658
1289 841 741
1290 929 829
1291 949 849
1292 715 615
1293 897 797
1294 271 171
1295 1083 983
1296 539 439
1297 872 772
1298 1018 918
1299 963 863
1300 312 212
1301 447 347
1302 893 793
1303 235 135
1304 1089 989
1305 699 599
1306 188 88
1307 940 840
1308 935 835
1309 1045 945
1310 579 479
1311 852 752
1312 890 790
1313 332 232
1314 212 112
1315 255 155
1316 299 199
1317 894 794
1318 304 204
1319 772 672
1320 736 636
1321 744 644
1322 526 426
1323 937 837
1324 916 816
1325 225 125
1326 353 253
1327 560 460
1328 534 434
1329 261 161
1330 239 139
1331 601 501
1332 501 401
1333 984 884
1334 461 361
1335 264 164
1336 1088 988
1337 820 720
1338 582 482
1339 817 717
1340 488 388
1341 688 588
1342 1027 927
1343 330 230
1344 119 19
1345 512 412
1346 189 89
1347 483 383
1348 293 193
1349 362 262
1350 976 876
1351 1025 925
1352 1084 984
1353 649 549
1354 940 840
1355 353 253
1356 340 240
1357 979 879
1358 161 61
1359 697 597
1360 985 885
1361 483 383
1362 996 896
1363 1091 991
1364 487 387
1365 596 496
1366 1001 901
1367 1045 945
1368 161 61
1369 146 46
1370 901 801
1371 539 439
1372 997 897
1373 729 629
1374 546 446
1375 243 143
1376 872 772
1377 294 194
1378 475 375
1379 389 289
1380 603 503
1381 1064 964
1382 578 478
1383 419 319
1384 942 842
1385 243 143
1386 915 815
1387 463 363
1388 807 707
1389 424 324
1390 362 262
1391 1055 955
1392 177 77
1393 342 242
1394 818 718
1395 198 98
1396 408 308
1397 611 511
1398 375 275
1399 361 261
1400 385 285
1401 641 541
1402 853 753
1403 949 849
1404 916 816
1405 525 425
1406 858 758
1407 692 592
1408 200 100
1409 854 754
1410 108 8
1411 803 703
1412 670 570
1413 704 604
1414 900 800
1415 761 661
1416 334 234
1417 568 468
1418 329 229
1419 785 685
1420 542 442
1421 432 332
1422 391 291
1423 1021 921
1424 643 543
1425 756 656
1426 852 752
1427 834 734
1428 130 30
1429 966 866
1430 618 518
1431 542 442
1432 748 648
1433 413 313
1434 1046 946
1435 1032 932
1436 190 90
1437 155 55
1438 333 233
1439 308 208
1440 1063 963
1441 415 315
1442 172 72
1443 742 642
1444 389 289
1445 884 784
1446 1019 919
1447 375 275
1448 598 498
1449 754 654
1450 630 530
1451 577 477
1452 878 778
1453 397 297
1454 195 95
1455 767 667
1456 116 16
1457 744 644
1458 757 657
1459 565 465
1460 645 545
1461 205 105
1462 850 750
1463 440 340
1464 511 411
1465 674 574
1466 464 364
1467 123 23
1468 456 356
1469 785 685
1470 706 606
1471 694 594
1472 650 550
1473 931 831
1474 171 71
1475 553 453
1476 615 515
1477 942 842
1478 364 264
1479 739 639
1480 293 193
1481 251 151
1482 434 334
1483 650 550
1484 1048 948
1485 703 603
1486 120 20
1487 181 81
1488 551 451
1489 472 372
1490 447 347
1491 932 832
1492 285 185
1493 748 648
1494 525 425
1495 893 793
1496 325 225
1497 577 477
1498 774 674
1499 902 802
1500 1071 971
1501 593 493
1502 469 369
1503 712 612
1504 341 241
1505 989 889
1506 194 94
1507 1092 992
1508 185 85
1509 163 63
1510 911 811
1511 912 812
1512 115 15
1513 118 18
1514 1020 920
1515 291 191
1516 470 370
1517 460 360
1518 1074 974
1519 1047 947
1520 414 314
1521 232 132
1522 716 616
1523 877 777
1524 190 90
1525 507 407
1526 583 483
1527 321 221
1528 429 329
1529 120 20
1530 549 449
1531 489 389
1532 825 725
1533 532 432
1534 493 393
1535 727 627
1536 804 704
1537 207 107
1538 431 331
1539 751 651
1540 785 685
1541 339 239
1542 164 64
1543 927 827
1544 527 427
1545 854 754
1546 807 707
1547 1065 965
1548 176 76
1549 538 438
1550 1025 925
1551 572 472
1552 790 690
1553 466 366
1554 174 74
1555 721 621
1556 802 702
1557 662 562
1558 426 326
1559 915 815
1560 355 255
1561 865 765
1562 358 258
1563 695 595
1564 182 82
1565 1075 975
1566 840 740
1567 512 412
1568 310 210
1569 692 592
1570 1053 953
1571 212 112
1572 294 194
1573 967 867
1574 638 538
1575 303 203
1576 968 868
1577 591 491
1578 701 601
1579 413 313
1580 210 110
1581 730 630
1582 872 772
1583 1038 938
1584 142 42
1585 1099 999
1586 645 545
1587 866 766
1588 798 698
1589 141 41
1590 830 730
1591 922 822
1592 327 227
1593 819 719
1594 561 461
1595 112 12
1596 242 142
1597 331 231
1598 593 493
1599 410 310
1600 924 824
1601 141 41
1602 1006 906
1603 474 374
1604 1023 923
1605 629 529
1606 956 856
1607 409 309
1608 957 857
1609 279 179
1610 142 42
1611 1039 939
1612 983 883
1613 1016 916
1614 109 9
1615 643 543
1616 443 343
1617 246 146
1618 154 54
1619 920 820
1620 668 568
1621 663 563
1622 455 355
1623 428 328
1624 617 517
1625 241 141
1626 487 387
1627 208 108
1628 367 267
1629 682 582
1630 904 804
1631 1098 998
1632 951 851
1633 634 534
1634 922 822
1635 264 164
1636 650 550
1637 622 522
1638 870 770
1639 829 729
1640 1074 974
1641 283 183
1642 846 746
1643 1013 913
1644 487 387
1645 152 52
1646 503 403
1647 227 127
1648 380 280
1649 985 885
1650 664 564
1651 320 220
1652 514 414
1653 747 647
1654 978 878
1655 358 258
1656 271 171
1657 636 536
1658 813 713
1659 785 685
1660 562 462
1661 207 107
1662 435 335
1663 729 629
1664 922 822
1665 769 669
1666 698 598
1667 562 462
1668 879 779
1669 194 94
1670 1052 952
1671 208 108
1672 315 215
1673 1038 938
1674 1020 920
1675 123 23
1676 212 112
1677 519 419
1678 778 678
1679 1014 914
1680 519 419
1681 432 332
1682 901 801
1683 540 440
1684 803 703
1685 1038 938
1686 975 875
1687 940 840
1688 374 274
1689 635 535
1690 195 95
1691 310 210
1692 341 241
1693 963 863
1694 183 83
1695 474 374
1696 579 479
1697 257 157
1698 1003 903
1699 466 366
1700 524 424
1701 667 567
1702 1042 942
1703 347 247
1704 1007 907
1705 110 10
1706 641 541
1707 272 172
1708 535 435
1709 823 723
1710 227 127
1711 898 798
1712 544 444
1713 509 409
1714 188 88
1715 465 365
1716 837 737
1717 908 808
1718 708 608
1719 621 521
1720 190 90
1721 429 329
1722 216 116
1723 844 744
1724 459 359
1725 1028 928
1726 288 188
1727 545 445
1728 383 283
1729 569 469
1730 775 675
1731 1088 988
1732 997 897
1733 441 341
1734 868 768
1735 991 891
1736 1071 971
1737 1076 976
1738 184 84
1739 848 748
1740 896 796
1741 540 440
1742 575 475
1743 631 531
1744 310 210
1745 762 662
1746 1091 991
1747 890 790
1748 548 448
1749 949 849
1750 203 103
1751 554 454
1752 632 532
1753 1010 910
1754 488 388
1755 357 257
1756 724 624
1757 809 709
1758 364 264
1759 445 345
1760 515 415
1761 204 104
1762 841 741
1763 237 137
1764 117 17
1765 986 886
1766 939 839
1767 152 52
1768 697 597
1769 260 160
1770 365 265
1771 571 471
1772 235 135
1773 646 546
1774 383 283
1775 998 898
1776 912 812
1777 952 852
1778 160 60
1779 783 683
1780 484 384
1781 1058 958
1782 505 405
1783 575 475
1784 184 84
1785 555 455
1786 547 447
1787 885 785
1788 846 746
1789 933 833
1790 648 548
1791 635 535
1792 609 509
1793 379 279
1794 698 598
1795 1041 941
1796 881 781
1797 1063 963
1798 581 481
1799 968 868
1800 480 380
1801 543 443
1802 126 26
1803 652 552
1804 490 390
1805 468 368
1806 542 442
1807 236 136
1808 916 816
1809 649 549
1810 685 585
1811 829 729
1812 857 757
1813 635 535
1814 553 453
1815 473 373
1816 326 226
1817 760 660
1818 921 821
1819 743 643
1820 596 496
1821 903 803
1822 508 408
1823 640 540
1824 314 214
1825 143 43
1826 628 528
1827 990 890
1828 654 554
1829 747 647
1830 1038 938
1831 448 348
1832 439 339
1833 1083 983
1834 689 589
1835 797 697
1836 403 303
1837 794 694
1838 862 762
1839 1021 921
1840 101 1
1841 789 689
1842 136 36
1843 1074 974
1844 1100 1000
1845 883 783
1846 916 816
1847 249 149
1848 439 339
1849 872 772
1850 824 724
1851 649 549
1852 196 96
1853 108 8
1854 464 364
1855 971 871
1856 579 479
1857 877 777
1858 384 284
1859 888 788
1860 1020 920
1861 536 436
1862 335 235
1863 614 514
1864 304 204
1865 416 316
1866 1090 990
1867 796 696
1868 517 417
1869 516 416
1870 814 714
1871 613 513
1872 493 393
1873 504 404
1874 279 179
1875 707 607
1876 149 49
1877 105 5
1878 881 781
1879 935 835
1880 700 600
1881 968 868
1882 675 575
1883 1008 908
1884 728 628
1885 478 378
1886 534 434
1887 245 145
1888 264 164
1889 102 2
1890 486 386
1891 1052 952
1892 466 366
1893 191 91
1894 138 38
1895 243 143
1896 294 194
1897 867 767
1898 344 244
1899 1052 952
1900 266 166
1901 221 121
1902 639 539
1903 947 847
1904 335 235
1905 999 899
1906 841 741
1907 268 168
1908 665 565
1909 781 681
1910 967 867
1911 1056 956
1912 417 317
1913 901 801
1914 823 723
1915 413 313
1916 931 831
1917 396 296
1918 951 851
1919 656 556
1920 150 50
1921 980 880
1922 691 591
1923 1047 947
1924 145 45
1925 318 218
1926 1061 961
1927 263 163
1928 558 458
1929 407 307
1930 592 492
1931 276 176
1932 466 366
1933 205 105
1934 786 686
1935 363 263
1936 109 9
1937 317 217
1938 1029 929
1939 1084 984
1940 856 756
1941 876 776
1942 601 501
1943 528 428
1944 1090 990
1945 1088 988
1946 157 57
1947 307 207
1948 566 466
1949 454 354
1950 652 552
1951 750 650
1952 444 344
1953 124 24
1954 337 237
1955 873 773
1956 676 576
1957 972 872
1958 151 51
1959 1015 915
1960 940 840
1961 880 780
1962 235 135
1963 706 606
1964 1051 951
1965 310 210
1966 969 869
1967 844 744
1968 476 376
1969 953 853
1970 596 496
1971 543 443
1972 723 623
1973 178 78
1974 733 633
1975 1061 961
1976 949 849
1977 953 853
1978 1002 902
1979 901 801
1980 529 429
1981 396 296
1982 964 864
1983 400 300
1984 162 62
1985 473 373
1986 553 453
1987 111 11
1988 345 245
1989 1061 961
1990 190 90
1991 605 505
1992 257 157
1993 161 61
1994 736 636
1995 385 285
1996 1069 969
1997 476 376
1998 478 378
1999 609 509
2000 662 562
2001 689 589
2002 732 632
2003 134 34
2004 754 654
2005 1050 950
2006 113 13
2007 331 231
2008 473 373
2009 981 881
2010 845 745
2011 733 633
2012 954 854
2013 875 775
2014 517 417
2015 520 420
2016 849 749
2017 824 724
2018 350 250
2019 546 446
2020 422 322
2021 336 236
2022 853 753
2023 520 420
2024 768 668
2025 250 150
2026 437 337
2027 432 332
2028 978 878
2029 912 812
2030 787 687
2031 284 184
2032 344 244
2033 966 866
2034 183 83
2035 468 368
2036 483 383
2037 374 274
2038 924 824
2039 1082 982
2040 1049 949
2041 403 303
2042 357 257
2043 213 113
2044 584 484
2045 988 888
2046 823 723
2047 287 187
2048 1010 910
2049 397 297
2050 545 445
2051 115 15
2052 779 679
2053 492 392
2054 585 485
2055 874 774
2056 891 791
2057 1091 991
2058 646 546
2059 1003 903
2060 986 886
2061 258 158
2062 357 257
2063 136 36
2064 725 625
2065 1032 932
2066 800 700
2067 1044 944
2068 485 385
2069 652 552
2070 371 271
2071 964 864
2072 648 548
2073 322 222
2074 543 443
2075 269 169
2076 970 870
2077 841 741
2078 715 615
2079 628 528
2080 1065 965
2081 239 139
2082 908 808
2083 412 312
2084 476 376
2085 577 477
2086 833 733
2087 743 643
2088 129 29
2089 182 82
2090 237 137
2091 341 241
2092 948 848
2093 966 866
2094 196 96
2095 687 587
2096 897 797
2097 144 44
2098 509 409
2099 986 886
2100 435 335
2101 216 116
